Product Id	Type	Description	Unit	Vendor	Location	Reference	Compatibility	Category	Comission Percent	Commission Flat	Stock	Reserved	Ordered	Minimum Stock	Last Price	Cost Markup	Cost	Retail Price	Retail Date	Wholesale Price	Whole Date	Cost Date	Init Stock	Stock Date	Last Invoice	Last Order	Total Sales	Init Date	Gross	Total Sold	Remarks 1	Remarks 2	Remarks 3	Remarks 4	Remarks 5	Remarks 6
SUMIT31	1100R20	SUMIT 1100R20 ST727 16P		TREADWAYS			NEW TIRES		0.00	0.00	2	0	0	0	430.35	13.00	486.29	520.00	04/23/2013	490.00	04/23/2013	09/22/2014	3	01/17/2015	456959	12068	21550.00	05/13/2007	2309.42	51.00						
SUMIT38	245/70R19.5	SUMITOMO 245/70R19.5 ST718 14P		TREADWAYS			NEW TIRES		0.00	0.00	3	0	0	0	223.23	13.00	252.24	275.00	01/21/2014	255.00	01/21/2014	09/15/2014	3	01/17/2015	447408	11036	44702.00	01/01/0001	8346.70	208.00						
SUMIT48	10R22.5	SUMITOMO 10R22.5 ST727 14PR		TREADWAYS			NEW TIRES		0.00	0.00	1	0	0	0	279.09	13.00	315.37	340.00	02/10/2014	320.00	02/10/2014	09/29/2014	1	01/17/2015	447151	11290	70841.18	01/01/0001	11638.25	243.00						
SUMIT49	215/75R17.5	SUMIT 215/75R17.5 ST727 16PR		TREADWAYS			NEW TIRES		0.00	0.00	0	0	0	0	192.50	13.00	217.52	245.00	02/26/2013	230.00	02/26/2013	03/06/2014	0	01/17/2015	441667	11290	35551.00	01/01/0001	6686.17	184.00						
SUMIT50	SOLDOUT	SUMIT 235/75R17.5 ST727 18PR		TREADWAYS			NEW TIRES		0.00	0.00	0	0	0	0	225.91	13.00	255.28	320.00	02/05/2015	300.00	02/05/2015	01/08/2015	0	01/17/2015	444157	11290	48970.00	01/01/0001	8360.92	193.00						
SUMIT51	275/70R22.5	SUMIT 275/70R22.5 ST727 16PR		TREADWAYS			NEW TIRES		0.00	0.00	10	0	20	0	277.53	13.00	313.60	350.00	02/26/2013	330.00	02/26/2013	12/16/2014	11	02/03/2015	457517	12428	154804.00	01/01/0001	24205.70	502.00						
SUMIT5201	385/65R22.5	SUMITOMO 385/65R22.5 ST520 18P		TREADWAYS			NEW TIRES		0.00	0.00	0	0	0	0	495.47	13.00	559.88	540.00	02/26/2014	515.00	02/26/2014	07/31/2014	0	02/11/2015	453515	9394	22246.00	01/01/0001	1810.69	49.00						
SUMIT54	11R24.5	SUMITOMO 11R24.5 ST710 LRG		TREADWAYS			NEW TIRES		0.00	0.00	16	0	0	0	307.51	13.00	347.48	365.00	01/30/2014	345.00	01/30/2014	01/08/2015	16	01/21/2015	436074	10383	50930.00	01/01/0001	8983.44	165.00						
SUMIT57	SOLDOUT	SUMITOMO 11R22.5 ST528 LRH		TREADWAYS			NEW TIRES		0.00	0.00	0	0	0	0	310.52	13.00	350.89	500.00	02/27/2012	470.00	02/27/2012	11/07/2014	0	01/17/2015	448359	5719	43390.00	01/01/0001	6908.95	123.00						
SUMIT58	295/75R22.5	SUMITOMO 295/75R22.5 ST710 LRG		TREADWAYS		5532175	NEW TIRES		0.00	0.00	3	0	0	0	271.22	13.00	306.47	345.00	07/15/2013	315.00	03/12/2013	11/07/2014	3	02/24/2015	457185	11707	158296.00	01/01/0001	31347.31	583.00						
SUMIT61	285/75R24.5	SUMIT0MO 285/75R24.5 ST938 14P		TREADWAYS		5532778	NEW TIRES		0.00	0.00	16	0	0	0	315.69	13.00	356.72	405.00	07/15/2013	375.00	02/26/2013	12/11/2014	18	01/17/2015	457410	12410	93746.00	01/01/0001	14327.67	252.00						
SUMIT66	285/75R24.5	SUMITOMO 285/75R24.5 ST778 LRG		TREADWAYS			NEW TIRES		0.00	0.00	7	0	0	0	307.67	13.00	347.66	395.00	07/15/2013	365.00	02/26/2013	12/11/2014	7	01/17/2015	455794	12410	103654.00	01/01/0001	16087.34	280.00						
SUMIT67	295/75R22.5	SUMITOMO 295/75R22.5 ST709 LRG		TREADWAYS			NEW TIRES		0.00	0.00	8	0	0	0	299.06	13.00	337.93	370.00	07/15/2013	340.00	04/23/2013	11/07/2014	8	02/24/2015	436826	11290	35750.00	01/01/0001	6690.11	114.00						
SUMIT85	14/80R20	SUMITOMO 14/80R20 ST717 LRJ		TREADWAYS			NEW TIRES		0.00	0.00	18	0	0	0	562.62	13.00	635.76	840.00	07/12/2012	790.00	07/12/2012	02/17/2015	2	01/17/2015	455441	12652	169355.00	01/01/0001	29183.04	231.00						
SUMIT87	SOLDOUT	SUMITOMO 11R24.5 ST709 LRH		TREADWAYS			NEW TIRES		0.00	0.00	0	0	0	0	263.44	13.00	297.69	450.00	07/15/2013	420.00	02/27/2012	01/08/2015	0	01/17/2015	394337	4097	11531.00	01/01/0001	2047.16	36.00						
SUMIT89	295/75R22.5	SUMITOMO 295/75R22.5 ST938 LRG		TREADWAYS			NEW TIRES		0.00	0.00	1	-8	0	0	295.31	13.00	333.70	380.00	07/15/2013	350.00	02/26/2013	12/11/2014	1	02/24/2015	455849	12410	130035.00	01/01/0001	22825.23	374.00						
SUMIT918	245/70R19.5	SUMITOMO 245/70R19.5 ST918 14P		ACME			NEW TIRES		0.00	0.00	0	0	0	0	276.58	13.00	312.53	295.00	01/30/2014	275.00	01/30/2014	02/05/2015	1	01/17/2015	457272	12608	9165.00	01/01/0001	1375.08	31.00						
SUMIT99	11R22.5	SUMITOMO 11R22.5 ST709 LRG		TREADWAYS			NEW TIRES		0.00	0.00	33	0	16	0	302.81	13.00	342.17	375.00	07/15/2013	345.00	04/23/2013	02/11/2015	33	02/09/2015	457113	11542	21250.00	01/01/0001	4558.91	61.00						
SUMITOMO22	225/70R19.5	SUMITOMO 225/70R19.5 ST918 14P		TREADWAYS					0.00	0.00	0	0	0	0	218.64	13.00	247.06	265.00	04/18/2013	245.00	11/19/2012	12/30/2014	0	02/19/2015	440150	11290	4180.00	01/01/0001	708.40	16.00						
SUMMIT520	425/65R22.5	SUMITOMO 425/65R22.5 ST520 20P		TREADWAYS			NEW TIRES		0.00	0.00	2	0	0	0	599.52	13.00	677.46	660.00	05/28/2014	625.00	05/28/2014	05/27/2014	2	01/17/2015	452471	11036	30520.00	01/01/0001	2918.38	59.00						
SUPER02	22.5X10-8	SUPERGRIP 22.5x10.00-8 6PR					NEW TIRES		0.00	0.00	0	0	0	0	55.00	13.00	62.15	85.00	09/26/2008	75.00	09/26/2008	05/08/2012	0	01/20/2014	372645	0	85.00	01/01/0001	30.00	1.00						
SUPERSTAR400	400-8	SUPERSTAR 400-8 3.75 WITH RHIN		EMERALD		400X8/3.75	NEW TIRES		0.00	0.00	169	0	0	0	44.00	13.00	49.72	58.00	05/08/2013	58.00	05/08/2013	09/18/2014	169	01/28/2015	456572	12052	12607.00	01/01/0001	2311.00	234.00						
SWITCH04	SWITCH	ROTATE TIRES4					MOUNTS		0.00	0.00	0	0	0	0	2.00	13.00	2.26	5.00	01/30/2012	5.00	01/30/2012	06/21/2007	0	06/21/2007	458797	0	7508.50	01/01/0001	4162.50	1673.00						
SWITCH10	SWITCH	ROTATE TIRES					MOUNTS		0.00	0.00	0	0	0	0	5.00	13.00	5.65	10.00		10.00			0		458847	0	115798.42	05/13/2007	79748.42	7210.00						
SWITCH20	SWITCH	ROTATE FOAMFILLED TIRES					MOUNTS		0.00	0.00	0	0	0	0	10.00	13.00	11.30	20.00		20.00			0		446580	0	2877.50	05/13/2007	1807.50	107.00						
SWITCH22.5	SWITCH	ROTATE TIRES225					MOUNTS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	22.50	07/10/2008	22.50	07/10/2008		0		435360	0	2019.00	05/13/2007	1926.00	93.00						
SWITCH30	SWITCH	ROTATE FOAMFILL TIRES					MOUNTS		0.00	0.00	0	0	0	0	15.00	13.00	16.95	30.00		30.00			0		458752	0	10778.50	05/13/2007	6233.50	303.00						
SWITCH7.5	SWITCH	ROTATE TIRES7.5					MOUNTS		0.00	0.00	0	0	0	0	5.00	13.00	5.65	10.00	01/30/2012	10.00	01/30/2012	05/15/2007	0	05/15/2007	458825	0	25190.00	05/29/2007	9325.00	3173.00						
TARP18	TARP	TARP 7-18					TUBES		0.00	0.00	0	0	0	0	35.10	13.00	39.66	45.00		45.00			0		422328	0	815.00	05/13/2007	183.20	18.00						
TARP20	TARP	TARP 7-20					TUBES		0.00	0.00	0	0	0	0	39.00	13.00	44.07	50.00		50.00			0		435549	0	1268.00	05/13/2007	293.00	25.00						
TARP24	TARP	TARP 7-24					TUBES		0.00	0.00	0	0	0	0	46.80	13.00	52.88	55.00		55.00			0		445212	0	358.00	05/13/2007	124.00	5.00						
TBC814	SOLDOUT	TOW MASTER 8-14.5 HW 12PR TL		ORINOCO			NEW TIRES		0.00	0.00	0	0	0	0	40.00	13.00	45.20	85.00	10/01/2012	75.00	10/01/2012	03/14/2013	0	11/12/2013	412495	9900	1675.00	01/01/0001	401.35	21.00						
TIBER05	1100-24.5	TIBER 1100-24.5  TRAC					NEW TIRES		0.00	0.00	1	0	0	0	1.00	13.00	1.13	189.00		189.00		04/19/2010	1	01/17/2015	366089	0	0.00	05/13/2007	0.00	0.00						
TIBER07	SOLDOUT	MRF 19.5L24 R4 12P		TYRES			NEW TIRES		0.00	0.00	0	0	0	0	385.00	13.00	435.05	550.00	07/12/2011	500.00	07/12/2011	01/04/2011	0	11/11/2013	380955	5763	199715.00	05/13/2007	46276.84	473.00						
TIBER16.5	10-16.5	TIBER 10-16.5 10PR R-4		QINGDAOSIN			NEW TIRES		0.00	0.00	11	0	0	0	88.21	13.00	99.67	125.00	10/14/2010	110.00	10/14/2010	02/13/2015	11	02/13/2015	452286	10409	3100.00	01/01/0001	806.54	26.00						
TIBER17.5	1300-24	TITAN 1300-24 G2/L2 12PR		TGI		1350220	NEW TIRES		0.00	0.00	2	0	0	0	329.95	13.00	372.84	410.00	07/28/2014	385.00	07/28/2014	12/29/2014	7	02/11/2015	458695	12471	20430.00	01/01/0001	4010.79	57.00						
TIBER19	19.5L24	RINTAL 19.5L24 12PR R4		FULLRUN			NEW TIRES		0.00	0.00	18	0	0	0	380.91	13.00	430.43	490.00	12/01/2014	460.00	12/01/2014	10/17/2014	31	01/17/2015	458460	12183	74640.00	01/01/0001	14152.26	164.00						
TIBER19.5	15-19.5	TIBER 15-19.5 R-4 14PR		TYRES			NEW TIRES		0.00	0.00	1	0	0	0	246.99	13.00	279.09	330.00	04/22/2014	290.00	04/22/2014	05/08/2014	1	01/17/2015	448567	9709	2390.00	01/01/0001	392.32	7.00						
TIE	TIE ROD	TIE ROD (INSTALLED)					ALIGNMENT		0.00	0.00	0	0	0	0	1.00	13.00	1.13	0.00		0.00			0		458583	0	108322.98	05/13/2007	107758.98	564.00						
TIRE	TIRE	NEW TIRE  SEE COMMENTS BELOW					NEW TIRES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	1000.00		1000.00		02/29/2012	0	02/29/2012	458916	0	543039.98	01/01/0001	541539.98	1500.00						
TIRE SEALER	TIRE LIQUID	TIRE SEALER (PER GALLON)					TUBES		0.00	0.00	0	0	0	0	15.00	13.00	16.95	25.00		25.00		03/27/2012	0	03/27/2012	453845	0	870.70	01/01/0001	315.70	37.00						
TIRE01	TIRE	NEW TIRE. SEE COMMENTS BELOW					NEW TIRES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	1000.00	10/14/2010	1000.00	10/14/2010	02/29/2012	0	02/29/2012	457594	0	42247.00	01/01/0001	41581.00	666.00						
TIRE02	TIRE	NEW TIRE..SEE COMMENTS BELOW					NEW TIRES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	1000.00	10/14/2010	1000.00	10/14/2010	02/29/2012	0	02/29/2012	457594	0	12437.00	01/01/0001	12255.00	182.00						
TIRE03	TIRE	NEW TIRE..SEE COMMENTS BELOW.					NEW TIRES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	1000.00	10/14/2010	1000.00	10/14/2010	02/29/2012	0	02/29/2012	453947	0	7847.68	01/01/0001	7782.68	65.00						
TIRELIFE	TIRE LIQUID	TIRE LIFE (PER GALLON)					TUBES		0.00	0.00	0	0	0	0	10.00	13.00	11.30	22.00	03/27/2012	22.00	03/27/2012	09/30/2010	0	09/30/2010	458846	0	72183.62	01/01/0001	40433.62	3179.00						
TIRELIFE02	TIRE LIQUID	TIRE LIFE (6 GALLON PAIL)					TUBES		0.00	0.00	0	0	0	0	66.57	13.00	75.22	90.00	04/03/2012	90.00	04/03/2012	04/03/2012	0	04/03/2012	448789	0	677.70	01/01/0001	-1519.11	33.00						
TIRESEALER02	TIRE LIQUID	TIRE SEALER (6 GALLON PAIL)					TUBES		0.00	0.00	0	0	0	0	72.06	13.00	81.43	92.00	04/03/2012	92.00	04/03/2012	04/03/2012	0	04/03/2012	457726	0	4926.85	01/01/0001	819.43	57.00						
TITAN29	29.5-29	TITAN 29.5-29 E3/L3 34 TL		KAUFFMAN			NEW TIRES		0.00	0.00	0	0	0	0	3814.12	13.00	4309.96	4600.00	06/17/2011	4350.00	06/17/2011	06/03/2011	0	01/17/2015	410374	6596	21210.00	01/01/0001	2139.40	5.00						
TOWMAX	175/80R13	TOWMAX 175/80R13 TL 6PR		TREADWAYS			NEW TIRES		0.00	0.00	21	0	0	0	33.27	13.00	37.59	46.00		42.00		10/24/2014	26	01/17/2015	457869	12215	748.00	01/01/0001	214.29	16.00						
TOWMAX205	205/75R15	TOWMAX 205/75R15 TL 6PR		TREADWAYS		TBC MAX48	NEW TIRES		0.00	0.00	68	0	0	0	48.42	13.00	54.71	70.00	09/22/2014	65.00	09/22/2014	10/24/2014	77	01/19/2015	458612	12215	2070.00	01/01/0001	620.00	30.00						
TOWMAX225	225/75R15	TOWMAX 225/75R15 TL10PR		TREADWAYS		TBC-MAX53	NEW TIRES		0.00	0.00	69	-3	0	0	57.17	13.00	64.60	85.00	07/29/2014	75.00	07/29/2014	10/24/2014	80	01/29/2015	457934	12215	2750.00	01/01/0001	799.08	34.00						
TOYO1	355/60R20	TOYO 355/60R20 TOYO					NEW TIRES		0.00	0.00	0	0	0	0	150.00	13.00	169.50	150.00		150.00		12/08/2008	0	11/09/2014	0	0	0.00	01/01/0001	0.00	0.00						
TRACK	TRACK	TRACK		MITCO			NEW TIRES		0.00	0.00	0	0	0	0	261.05	13.00	294.98	1.00		1.00		09/08/2009	0	03/07/2008	449831	3734	38957.74	01/01/0001	20244.84	43.00						
TRACK01	TRACK	TRACK 300x52.5x80		MITCO			NEW TIRES		0.00	0.00	2	0	0	0	503.48	13.00	568.93	740.00	05/16/2007	700.00	05/16/2007	02/26/2015	0	03/11/2008	317752	12687	1460.00	01/01/0001	237.80	2.00						
TRACK02	TRACK	TRACK 300x52.5x86		MITCO			NEW TIRES		0.00	0.00	0	0	0	0	696.34	13.00	786.86	840.00	03/17/2008	790.00	03/17/2008	03/17/2008	1	03/18/2008	372429	1673	800.00	01/01/0001	103.66	1.00						
TRACK04	TRACK	TRACK 180x72x38		MITCO					0.00	0.00	0	0	0	0	186.13	13.00	210.33	280.00	07/21/2008	250.00	07/21/2008	07/21/2008	0	09/28/2009	348741	2239	250.00	01/01/0001	63.87	1.00						
TRACK05	TRACK	TRACK 300x52.5x84		MITCO			NEW TIRES		0.00	0.00	0	0	0	0	717.00	13.00	810.21	950.00	05/16/2007	850.00	05/16/2007	07/29/2008	0	07/29/2008	323957	2282	1600.00	01/01/0001	166.00	2.00						
TRACK06	TRACK	TRACK 320x86x52					NEW TIRES		0.00	0.00	1	0	0	0	604.36	13.00	682.92	700.00	01/12/2009	700.00	01/12/2009	05/20/2009	1	05/20/2009	0	0	0.00	01/01/0001	0.00	0.00						
TRAGARD	18X8.50-8	TRAG/POWERK 18X8.5-8 RIB 4PR		TREADWAYS		TBC SST50	NEW TIRES		0.00	0.00	101	0	0	0	19.13	13.00	21.61	45.00	11/18/2014	30.00	11/18/2014	11/18/2014	116	01/17/2015	458708	12328	615.00	01/01/0001	328.05	15.00						
TRAICUTTER215	215/85R16	TRAILCUTTER 215/85R16 10PR		TREADWAYS		TK553	NEW TIRES		0.00	0.00	322	0	0	0	83.10	13.00	93.90	110.00	01/23/2015	98.00	01/23/2015	01/23/2015	269	01/29/2015	458875	12592	31035.00	01/01/0001	6020.86	324.00						
TRAILCUTTER	265/70R17	TRAILCUTTER 265/70R17 10P		TREADWAYS		TBC-HLT91	NEW TIRES		0.00	0.00	13	0	0	0	95.93	13.00	108.40	145.00	08/21/2014	135.00	08/21/2014	08/25/2014	14	01/17/2015	457760	11929	975.00	01/01/0001	303.49	7.00						
TRAILCUTTER11	235/75R15	TRAILCUTTER 235/75R15 6PR		TREADWAYS			NEW TIRES		0.00	0.00	6	0	0	0	70.24	13.00	79.37	100.00	01/31/2012	90.00	09/01/2011	09/23/2014	5	02/06/2015	458491	12070	1140.00	01/01/0001	297.12	12.00						
TRAILCUTTER225	225/75R16	TRAILCUTTER 225/75R16 10PR		TREADWAYS		TEMP-HLT25	NEW TIRES		0.00	0.00	108	0	0	0	81.68	13.00	92.30	105.00	01/31/2008	95.00	01/23/2015	01/23/2015	116	01/29/2015	458551	12592	14915.00	01/01/0001	3440.83	148.00						
TRAILERKING175	175/80R13	IRONMAN 175/80R13 6PR TL		ITCO		TK513	NEW TIRES		0.00	0.00	4	0	0	0	32.46	13.00	36.67	46.00	10/14/2010	42.00	10/14/2010	08/27/2014	6	01/17/2015	458484	11965	1962.00	01/01/0001	445.97	43.00						
TRAILERKING205	205/75R15	TRAILERKING 205/75R15 TL 8PR		TREADWAYS		TKS49	NEW TIRES		0.00	0.00	3	0	0	0	49.10	13.00	55.48	70.00	09/22/2014	65.00	09/22/2014	06/25/2014	6	01/19/2015	458654	11707	14962.00	01/01/0001	3813.22	206.00						
TRAILERKING225	225/75R15	TRAILERKING 225/75R15 TL 10PR		TREADWAYS		TBC-TKS53	NEW TIRES		0.00	0.00	42	0	0	0	56.81	13.00	64.19	85.00	01/30/2014	75.00	01/30/2014	10/13/2014	46	01/29/2015	458682	12155	23619.00	01/01/0001	5515.49	285.00						
TRAILERKING235	235/80R16	TRAILERKING 235/80R16 TL 10PR		TREADWAYS			NEW TIRES		0.00	0.00	4	0	0	0	72.04	13.00	81.40	110.00	10/14/2010	100.00	10/14/2010	09/23/2014	4	01/17/2015	455937	12070	1940.00	01/01/0001	643.28	18.00						
TRANSPORTER01	205/75R15	TRANSPORTER 205/75R15 6PR					NEW TIRES		0.00	0.00	2	0	0	0	55.00	13.00	62.15	65.00	03/16/2011	60.00	03/16/2011	09/22/2014	2	01/19/2015	455457	0	65.00	01/01/0001	10.00	1.00						
TRAZANO235	235/75R15	GOFORM 235/75R15 GT-02 6PR		ACME			NEW TIRES		0.00	0.00	1	0	0	0	65.00	13.00	73.45	100.00	10/17/2011	90.00	10/17/2011	08/26/2014	1	02/06/2015	457728	11953	4976.00	01/01/0001	1386.95	52.00						
TRIANGLE 10	10R22.5	TRIANGLE 10R22.5 TR665		TREADWAYS		GS61	NEW TIRES		0.00	0.00	15	0	0	0	197.25	13.00	222.89	240.00	01/23/2015	225.00	01/23/2015	01/23/2015	0	01/17/2015	458870	12592	3950.00	01/01/0001	651.22	16.00						
TRIANGLE05	25X12-10	CARLISLE 25x12-10		TGI			NEW TIRES		0.00	0.00	0	0	20	0	114.30	13.00	129.16	80.00	03/04/2013	80.00	03/04/2013	07/27/2011	0	01/17/2015	384166	5677	15009.00	05/13/2007	3914.28	114.00						
TRIANGLE08	8R19.5	DYNATRAC 8R19.5 12PL HWY		ITCO			NEW TIRES		0.00	0.00	0	0	0	0	96.81	13.00	109.40	162.00	07/29/2011	142.00	07/29/2011	06/09/2011	0	01/17/2015	445057	6623	8398.00	05/13/2007	2118.57	62.00						
TRIANGLE20.5	SOLDOUT	TRIANGLE 20.5R25 E-3 TB516		TGI			NEW TIRES		0.00	0.00	0	0	0	0	1249.95	13.00	1412.44	1700.00	10/14/2010	1500.00	10/14/2010	07/26/2011	0	11/11/2013	378609	6355	4500.00	01/01/0001	750.15	3.00						
TRIANGLE696	SOLDOUT	TRIANGLE 11R22.5 HWY696 16PR		SUNSHINE		TRITire	NEW TIRES		0.00	0.00	0	0	0	0	238.00	13.00	268.94	275.00	11/08/2013	255.00	11/08/2013	08/20/2014	0	08/20/2014	434311	7702	20075.00	01/01/0001	2939.00	72.00						
TUBE01	TUBES	480-8 TUBE					TUBES		0.00	0.00	0	0	0	0	3.95	13.00	4.46	8.00	05/08/2008	8.00	05/08/2008	11/04/2009	-24	11/23/2011	456196	0	374.00	05/13/2007	203.10	47.00						
TUBE02	TUBES	600-9 TUBE					TUBES		0.00	0.00	0	0	0	0	6.06	13.00	6.85	13.00	10/05/2011	13.00	10/05/2011	11/04/2009	-154	11/23/2011	457400	0	3403.00	05/13/2007	1964.56	305.00						
TUBE03	TUBES	700-12 TUBE					TUBES		0.00	0.00	0	0	0	0	7.16	13.00	8.09	15.00	01/12/2009	13.00	10/05/2011	11/04/2009	-117	11/23/2011	458852	2134	4439.20	05/13/2007	2413.20	332.00						
TUBE04	TUBES	825x15 TUBE					TUBES		0.00	0.00	0	0	0	0	10.45	13.00	11.81	20.00	01/12/2009	18.00	10/05/2011	11/04/2009	-101	11/23/2011	458752	0	6881.70	05/13/2007	3937.50	336.00						
TUBE05	TUBES	1000-15 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	22.00	02/06/2014	19.50	02/06/2014	11/04/2009	-7	11/23/2011	454649	0	1240.00	05/13/2007	1174.00	66.00						
TUBE06	TUBES	750-16 RUBBER VALVE TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	15.00	01/12/2009	12.00	01/12/2009	11/04/2009	-14	11/23/2011	450704	0	783.00	05/13/2007	722.00	61.00						
TUBE07	TUBES	750-16 METAL VALVE TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	15.00	01/12/2009	12.00	01/12/2009	11/04/2009	-57	11/23/2011	456518	0	1419.50	05/13/2007	1316.50	103.00						
TUBE08	TUBES	14.75-16.5 TUBE					TUBES		0.00	0.00	3	0	0	0	1.00	13.00	1.13	25.00	01/12/2009	21.00		11/04/2009	3	11/23/2011	0	0	0.00	05/13/2007	0.00	0.00						
TUBE09	TUBES	12.4-16.5 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	25.00	01/12/2009	21.00	01/12/2009	11/04/2009	-17	11/23/2011	397334	0	367.00	05/13/2007	347.00	20.00						
TUBE10	TUBES	14-17.5 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	35.00	01/12/2009	29.00	01/12/2009	11/04/2009	-3	11/23/2011	306637	0	153.00	05/13/2007	150.00	3.00						
TUBE11	TUBES	825-20 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	15.00	01/12/2009	12.00	01/12/2009	11/04/2009	-15	11/23/2011	446158	0	539.00	05/13/2007	508.00	31.00						
TUBE12	TUBES	1100-20 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	30.00	01/12/2009	25.00	01/12/2009	11/04/2009	-23	11/23/2011	456953	0	878.22	05/13/2007	838.22	40.00						
TUBE13	TUBES	10.5/80-20 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	25.00	01/12/2009	20.00	01/12/2009	11/04/2009	-87	11/23/2011	401009	0	3443.00	05/13/2007	3322.00	121.00						
TUBE14	TUBES	1400-20 TUBE					TUBES		0.00	0.00	0	0	0	0	27.00	13.00	30.51	50.00	12/15/2011	45.00	12/15/2011	11/04/2009	-139	11/23/2011	457551	1726	8319.00	05/13/2007	4898.00	197.00						
TUBE15	TUBES	13/14-20 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	65.00	08/12/2014	60.00	08/12/2014	11/04/2009	-21	11/23/2011	454525	0	2749.00	05/13/2007	2677.00	72.00						
TUBE150	TUBES	10/12-16.5 TUBE					TUBES		0.00	0.00	0	0	0	0	12.50	13.00	14.12	18.00	11/04/2009	18.00	11/04/2009	11/04/2009	-4	11/23/2011	444450	0	120.00	01/01/0001	7.50	9.00						
TUBE151	TUBES	23.1-26 TUBE					TUBES		0.00	0.00	0	0	0	0	57.37	13.00	64.83	75.00	11/04/2009	70.00	09/29/2008	11/04/2009	-8	11/23/2011	452787	0	1205.00	01/01/0001	287.08	16.00						
TUBE16	TUBES	1200-20 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	50.00	06/20/2012	45.00	06/20/2012	11/04/2009	-82	11/23/2011	458415	0	12972.50	05/13/2007	12647.50	325.00						
TUBE17	TUBES	750-20 TUBE					TUBES		0.00	0.00	68	0	0	0	9.24	13.00	10.44	10.00	05/08/2008	10.00	05/08/2008	11/04/2009	73	11/23/2011	447331	0	208.00	05/13/2007	107.60	18.00						
TUBE18	TUBES	1000-20 TUBE		CHINESE			TUBES		0.00	0.00	643	1	0	0	9.90	13.00	11.19	19.50	07/01/2008	19.50	12/22/2011	10/15/2010	3211	11/23/2011	458914	5348	93449.15	05/13/2007	26851.60	6545.00						
TUBE19	TUBES	11R20 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	30.00	01/12/2009	26.00	01/12/2009	11/04/2009	-21	11/23/2011	437974	0	955.00	05/13/2007	923.00	32.00						
TUBE20	TUBES	500x8 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	12.00	06/18/2012	12.00	06/18/2012	11/04/2009	-5	11/23/2011	457571	0	1035.00	05/13/2007	969.00	66.00						
TUBE21	TUBES	1600R20 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	35.00		35.00		11/04/2009	0	11/23/2011	0	0	0.00	05/13/2007	0.00	0.00						
TUBE22	TUBES	1000-22 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	15.00		15.00		11/04/2009	-6	11/23/2011	446245	0	1664.20	05/13/2007	1470.20	194.00						
TUBE23	TUBES	11R22 TUBE					TUBES		0.00	0.00	85	0	0	0	1.00	13.00	1.13	25.00	01/12/2009	25.00	01/12/2009	11/04/2009	89	11/23/2011	430636	0	285.28	05/13/2007	270.28	15.00						
TUBE24	TUBES	11R22.5 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	19.00		19.00		11/04/2009	-59	11/23/2011	409650	0	904.00	05/13/2007	835.00	69.00						
TUBE25	TUBES	13/14R24/25		TREADWAYS			TUBES		0.00	0.00	0	0	0	0	36.59	13.00	41.34	60.00	12/12/2013	55.00	12/12/2013	03/06/2014	-122	11/23/2011	458605	11290	25183.50	05/13/2007	9649.16	486.00						
TUBE26	TUBES	11/12.4-24 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	45.00	01/12/2009	40.00	01/12/2009	11/04/2009	-8	11/23/2011	417044	0	758.40	05/13/2007	737.40	21.00						
TUBE27	TUBES	17.5-24 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	45.00	01/12/2009	40.00	01/12/2009	11/04/2009	-5	11/23/2011	457303	0	300.00	05/13/2007	293.00	7.00						
TUBE28	TUBES	23.5-25 TUBE					TUBES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	110.00	01/12/2009	99.00	01/12/2009	11/04/2009	-9	11/23/2011	379291	0	844.00	05/13/2007	834.00	10.00						
TUBE29	TUBES	20.5-25 TUBE					TUBES		0.00	0.00	0	0	0	0	55.32	13.00	62.51	75.00	01/12/2009	70.00	11/04/2009	11/04/2009	-38	11/23/2011	444450	0	3383.00	05/13/2007	2568.52	54.00						
